,DOI,Article name,Formula,Cat. compound,Support,"Cat./Support ratio, % (at)",Morphology (TEM/SEM),"Pore size, nm",width min (nm),width aver (nm),width max (nm),length min (nm),length aver (nm),length max (nm),"Cu, % (at.)","Cu+, % (at.)","Cu(2+), % (at.)",Base,electrolyte,"conc, M",pH,RHE vs V,"Time, h",Type of reactor,Av_ar_exactmw,Av_ar_lipinskiHBA,Av_ar_lipinskiHBD,Av_ar_NumHBA,Av_ar_NumHeavyAtoms,Av_harm_labuteASA,Av_harm_CrippenClogP,Av_harm_kappa1,Av_harm_kappa3,Av_harm_Energy of +1 ion,Av_harm_Metal_radius,Product,"FE, %"
0,https://doi.org/10.1016/j.apsusc.2023.159243,c-Cu2O,Cu2O,Cu2O,No,100.0,cubic,0.0,459.5,810.75,1162.0,459.5,810.75,1162.0,0.0,100.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.1,1.0,H-cell,141.85410961999997,1.0,0.0,0.0,3.0,40.040471732759606,-0.12380000000000001,36.040575683266006,2.998961038961039,8.336839,1.4,H2,27.18
1,https://doi.org/10.1016/j.apsusc.2023.159243,o-Cu2O,Cu2O,Cu2O,No,100.0,octahedron,0.0,805.0,1204.0,1603.0,961.7,1276.4,1591.1,0.0,100.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.1,1.0,H-cell,141.85410961999997,1.0,0.0,0.0,3.0,40.040471732759606,-0.12380000000000001,36.040575683266006,2.998961038961039,8.336839,1.4,H2,37.93
2,https://doi.org/10.1016/j.apsusc.2023.159243,d-Cu2O,Cu2O,Cu2O,No,100.0,dodecahedron,0.0,634.8,938.05,1241.3,634.8,938.05,1241.3,0.0,100.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.1,1.0,H-cell,141.85410961999997,1.0,0.0,0.0,3.0,40.040471732759606,-0.12380000000000001,36.040575683266006,2.998961038961039,8.336839,1.4,H2,45.57
3,https://doi.org/10.1016/j.apsusc.2023.159243,p-Cu2O,Cu2O,Cu2O,No,100.0,polyhedron,0.0,1273.5,1841.4,2409.3,1273.5,1841.4,2409.3,0.0,100.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.1,1.0,H-cell,141.85410961999997,1.0,0.0,0.0,3.0,40.040471732759606,-0.12380000000000001,36.040575683266006,2.998961038961039,8.336839,1.4,H2,34.43
4,https://doi.org/10.1016/j.apsusc.2023.159243,c-Cu2O,Cu2O,Cu2O,No,100.0,cubic,0.0,459.5,810.75,1162.0,459.5,810.75,1162.0,0.0,100.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.2,1.0,H-cell,141.85410961999997,1.0,0.0,0.0,3.0,40.040471732759606,-0.12380000000000001,36.040575683266006,2.998961038961039,8.336839,1.4,H2,20.19
5,https://doi.org/10.1016/j.apsusc.2023.159243,o-Cu2O,Cu2O,Cu2O,No,100.0,octahedron,0.0,805.0,1204.0,1603.0,961.7,1276.4,1591.1,0.0,100.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.2,1.0,H-cell,141.85410961999997,1.0,0.0,0.0,3.0,40.040471732759606,-0.12380000000000001,36.040575683266006,2.998961038961039,8.336839,1.4,H2,32.75
6,https://doi.org/10.1016/j.apsusc.2023.159243,d-Cu2O,Cu2O,Cu2O,No,100.0,dodecahedron,0.0,634.8,938.05,1241.3,634.8,938.05,1241.3,0.0,100.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.2,1.0,H-cell,141.85410961999997,1.0,0.0,0.0,3.0,40.040471732759606,-0.12380000000000001,36.040575683266006,2.998961038961039,8.336839,1.4,H2,36.89
7,https://doi.org/10.1016/j.apsusc.2023.159243,p-Cu2O,Cu2O,Cu2O,No,100.0,polyhedron,0.0,1273.5,1841.4,2409.3,1273.5,1841.4,2409.3,0.0,100.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.2,1.0,H-cell,141.85410961999997,1.0,0.0,0.0,3.0,40.040471732759606,-0.12380000000000001,36.040575683266006,2.998961038961039,8.336839,1.4,H2,60.45
8,https://doi.org/10.1016/j.apsusc.2023.159243,c-Cu2O,Cu2O,Cu2O,No,100.0,cubic,0.0,459.5,810.75,1162.0,459.5,810.75,1162.0,0.0,100.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.3,1.0,H-cell,141.85410961999997,1.0,0.0,0.0,3.0,40.040471732759606,-0.12380000000000001,36.040575683266006,2.998961038961039,8.336839,1.4,H2,31.07
9,https://doi.org/10.1016/j.apsusc.2023.159243,o-Cu2O,Cu2O,Cu2O,No,100.0,octahedron,0.0,805.0,1204.0,1603.0,961.7,1276.4,1591.1,0.0,100.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.3,1.0,H-cell,141.85410961999997,1.0,0.0,0.0,3.0,40.040471732759606,-0.12380000000000001,36.040575683266006,2.998961038961039,8.336839,1.4,H2,46.99
10,https://doi.org/10.1016/j.apsusc.2023.159243,d-Cu2O,Cu2O,Cu2O,No,100.0,dodecahedron,0.0,634.8,938.05,1241.3,634.8,938.05,1241.3,0.0,100.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.3,1.0,H-cell,141.85410961999997,1.0,0.0,0.0,3.0,40.040471732759606,-0.12380000000000001,36.040575683266006,2.998961038961039,8.336839,1.4,H2,33.92
11,https://doi.org/10.1016/j.apsusc.2023.159243,p-Cu2O,Cu2O,Cu2O,No,100.0,polyhedron,0.0,1273.5,1841.4,2409.3,1273.5,1841.4,2409.3,0.0,100.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.3,1.0,H-cell,141.85410961999997,1.0,0.0,0.0,3.0,40.040471732759606,-0.12380000000000001,36.040575683266006,2.998961038961039,8.336839,1.4,H2,57.22
12,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-1.6,0.48,H-cell,69.96177152989199,0.0891,0.0,0.0,1.1782,18.892184485261005,-0.002739127852841484,1.6612581358439176,4.071827948033456,7.7771201326128505,1.354309606641133,H2,27.92
13,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-1.4,0.48,H-cell,69.96177152989199,0.0891,0.0,0.0,1.1782,18.892184485261005,-0.002739127852841484,1.6612581358439176,4.071827948033456,7.7771201326128505,1.354309606641133,H2,0.0
14,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-1.4,1.01,H-cell,69.96177152989199,0.0891,0.0,0.0,1.1782,18.892184485261005,-0.002739127852841484,1.6612581358439176,4.071827948033456,7.7771201326128505,1.354309606641133,H2,0.0
15,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-1.4,1.56,H-cell,69.96177152989199,0.0891,0.0,0.0,1.1782,18.892184485261005,-0.002739127852841484,1.6612581358439176,4.071827948033456,7.7771201326128505,1.354309606641133,H2,0.0
16,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-1.4,2.14,H-cell,69.96177152989199,0.0891,0.0,0.0,1.1782,18.892184485261005,-0.002739127852841484,1.6612581358439176,4.071827948033456,7.7771201326128505,1.354309606641133,H2,0.0
17,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-1.4,2.68,H-cell,69.96177152989199,0.0891,0.0,0.0,1.1782,18.892184485261005,-0.002739127852841484,1.6612581358439176,4.071827948033456,7.7771201326128505,1.354309606641133,H2,0.0
18,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-1.4,3.24,H-cell,69.96177152989199,0.0891,0.0,0.0,1.1782,18.892184485261005,-0.002739127852841484,1.6612581358439176,4.071827948033456,7.7771201326128505,1.354309606641133,H2,0.0
19,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-1.4,3.79,H-cell,69.96177152989199,0.0891,0.0,0.0,1.1782,18.892184485261005,-0.002739127852841484,1.6612581358439176,4.071827948033456,7.7771201326128505,1.354309606641133,H2,0.0
20,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-1.4,4.36,H-cell,69.96177152989199,0.0891,0.0,0.0,1.1782,18.892184485261005,-0.002739127852841484,1.6612581358439176,4.071827948033456,7.7771201326128505,1.354309606641133,H2,0.0
21,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-1.4,4.89,H-cell,69.96177152989199,0.0891,0.0,0.0,1.1782,18.892184485261005,-0.002739127852841484,1.6612581358439176,4.071827948033456,7.7771201326128505,1.354309606641133,H2,0.0
22,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-1.4,5.47,H-cell,69.96177152989199,0.0891,0.0,0.0,1.1782,18.892184485261005,-0.002739127852841484,1.6612581358439176,4.071827948033456,7.7771201326128505,1.354309606641133,H2,0.0
23,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-1.4,0.43,H-cell,69.96177152989199,0.0891,0.0,0.0,1.1782,18.892184485261005,-0.002739127852841484,1.6612581358439176,4.071827948033456,7.7771201326128505,1.354309606641133,H2,24.82
24,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-1.2,0.43,H-cell,69.96177152989199,0.0891,0.0,0.0,1.1782,18.892184485261005,-0.002739127852841484,1.6612581358439176,4.071827948033456,7.7771201326128505,1.354309606641133,H2,0.0
25,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-1.2,1.04,H-cell,69.96177152989199,0.0891,0.0,0.0,1.1782,18.892184485261005,-0.002739127852841484,1.6612581358439176,4.071827948033456,7.7771201326128505,1.354309606641133,H2,0.0
26,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-1.2,1.64,H-cell,69.96177152989199,0.0891,0.0,0.0,1.1782,18.892184485261005,-0.002739127852841484,1.6612581358439176,4.071827948033456,7.7771201326128505,1.354309606641133,H2,0.0
27,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-1.2,2.29,H-cell,69.96177152989199,0.0891,0.0,0.0,1.1782,18.892184485261005,-0.002739127852841484,1.6612581358439176,4.071827948033456,7.7771201326128505,1.354309606641133,H2,0.0
28,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-1.2,2.93,H-cell,69.96177152989199,0.0891,0.0,0.0,1.1782,18.892184485261005,-0.002739127852841484,1.6612581358439176,4.071827948033456,7.7771201326128505,1.354309606641133,H2,0.0
29,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-1.2,3.54,H-cell,69.96177152989199,0.0891,0.0,0.0,1.1782,18.892184485261005,-0.002739127852841484,1.6612581358439176,4.071827948033456,7.7771201326128505,1.354309606641133,H2,0.0
30,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-1.2,4.15,H-cell,69.96177152989199,0.0891,0.0,0.0,1.1782,18.892184485261005,-0.002739127852841484,1.6612581358439176,4.071827948033456,7.7771201326128505,1.354309606641133,H2,0.0
31,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-1.2,4.76,H-cell,69.96177152989199,0.0891,0.0,0.0,1.1782,18.892184485261005,-0.002739127852841484,1.6612581358439176,4.071827948033456,7.7771201326128505,1.354309606641133,H2,0.0
32,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-1.2,5.42,H-cell,69.96177152989199,0.0891,0.0,0.0,1.1782,18.892184485261005,-0.002739127852841484,1.6612581358439176,4.071827948033456,7.7771201326128505,1.354309606641133,H2,0.0
33,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-1.2,6.0,H-cell,69.96177152989199,0.0891,0.0,0.0,1.1782,18.892184485261005,-0.002739127852841484,1.6612581358439176,4.071827948033456,7.7771201326128505,1.354309606641133,H2,0.0
34,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-1.2,6.67,H-cell,69.96177152989199,0.0891,0.0,0.0,1.1782,18.892184485261005,-0.002739127852841484,1.6612581358439176,4.071827948033456,7.7771201326128505,1.354309606641133,H2,0.0
35,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-1.2,7.27,H-cell,69.96177152989199,0.0891,0.0,0.0,1.1782,18.892184485261005,-0.002739127852841484,1.6612581358439176,4.071827948033456,7.7771201326128505,1.354309606641133,H2,0.0
36,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-1.2,7.87,H-cell,69.96177152989199,0.0891,0.0,0.0,1.1782,18.892184485261005,-0.002739127852841484,1.6612581358439176,4.071827948033456,7.7771201326128505,1.354309606641133,H2,0.0
37,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-1.2,8.48,H-cell,69.96177152989199,0.0891,0.0,0.0,1.1782,18.892184485261005,-0.002739127852841484,1.6612581358439176,4.071827948033456,7.7771201326128505,1.354309606641133,H2,0.0
38,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-1.2,0.48,H-cell,69.96177152989199,0.0891,0.0,0.0,1.1782,18.892184485261005,-0.002739127852841484,1.6612581358439176,4.071827948033456,7.7771201326128505,1.354309606641133,H2,26.28
39,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-1.0,0.48,H-cell,69.96177152989199,0.0891,0.0,0.0,1.1782,18.892184485261005,-0.002739127852841484,1.6612581358439176,4.071827948033456,7.7771201326128505,1.354309606641133,H2,19.53
40,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-0.8,0.48,H-cell,69.96177152989199,0.0891,0.0,0.0,1.1782,18.892184485261005,-0.002739127852841484,1.6612581358439176,4.071827948033456,7.7771201326128505,1.354309606641133,H2,33.03
41,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-0.6,0.48,H-cell,69.96177152989199,0.0891,0.0,0.0,1.1782,18.892184485261005,-0.002739127852841484,1.6612581358439176,4.071827948033456,7.7771201326128505,1.354309606641133,H2,30.84
42,10.1016/j.jcis.2019.05.073,Cu ,Cu,Cu,No,100.0,nanorod,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,carbon paper electrode,KHCO3,0.1,6.8,-1.6,0.48,H-cell,62.9295975,0.0,0.0,0.0,1.0,17.964098032124472,-0.0025,1.5194805194805197,4.21948051948052,7.72638,1.35,H2,58.88
43,10.1016/j.jcis.2019.05.073,Cu ,Cu,Cu,No,100.0,nanorod,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,carbon paper electrode,KHCO3,0.1,6.8,-1.4,0.48,H-cell,62.9295975,0.0,0.0,0.0,1.0,17.964098032124472,-0.0025,1.5194805194805197,4.21948051948052,7.72638,1.35,H2,59.78
44,10.1016/j.jcis.2019.05.073,Cu ,Cu,Cu,No,100.0,nanorod,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,carbon paper electrode,KHCO3,0.1,6.8,-1.2,0.48,H-cell,62.9295975,0.0,0.0,0.0,1.0,17.964098032124472,-0.0025,1.5194805194805197,4.21948051948052,7.72638,1.35,H2,60.69
45,10.1016/j.jcis.2019.05.073,Cu ,Cu,Cu,No,100.0,nanorod,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,carbon paper electrode,KHCO3,0.1,6.8,-1.0,0.48,H-cell,62.9295975,0.0,0.0,0.0,1.0,17.964098032124472,-0.0025,1.5194805194805197,4.21948051948052,7.72638,1.35,H2,62.5
46,10.1016/j.jcis.2019.05.073,Cu ,Cu,Cu,No,100.0,nanorod,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,carbon paper electrode,KHCO3,0.1,6.8,-0.8,0.48,H-cell,62.9295975,0.0,0.0,0.0,1.0,17.964098032124472,-0.0025,1.5194805194805197,4.21948051948052,7.72638,1.35,H2,55.8
47,10.1016/j.jcis.2019.05.073,Cu ,Cu,Cu,No,100.0,nanorod,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,carbon paper electrode,KHCO3,0.1,6.8,-0.6,0.48,H-cell,62.9295975,0.0,0.0,0.0,1.0,17.964098032124472,-0.0025,1.5194805194805197,4.21948051948052,7.72638,1.35,H2,53.44
48,10.1016/j.jcis.2019.05.073,CuOx,Cu1O0.91,CuO,Cu2O,90.11,nanorod,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,18.0,82.0,carbon paper electrode,KHCO3,0.1,6.8,-1.6,0.48,H-cell,85.14824931275,1.0,0.0,0.9011,2.0989,21.718017223733103,-0.12154274186531665,2.556000105623388,1.5276172945992776,7.645217287303093,1.5777092225556073,H2,40.24
49,10.1016/j.jcis.2019.05.073,CuOx,Cu1O0.91,CuO,Cu2O,90.11,nanorod,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,18.0,82.0,carbon paper electrode,KHCO3,0.1,6.8,-1.4,0.48,H-cell,85.14824931275,1.0,0.0,0.9011,2.0989,21.718017223733103,-0.12154274186531665,2.556000105623388,1.5276172945992776,7.645217287303093,1.5777092225556073,H2,44.78
50,10.1016/j.jcis.2019.05.073,CuOx,Cu1O0.91,CuO,Cu2O,90.11,nanorod,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,18.0,82.0,carbon paper electrode,KHCO3,0.1,6.8,-1.2,0.48,H-cell,85.14824931275,1.0,0.0,0.9011,2.0989,21.718017223733103,-0.12154274186531665,2.556000105623388,1.5276172945992776,7.645217287303093,1.5777092225556073,H2,39.9
51,10.1016/j.jcis.2019.05.073,CuOx,Cu1O0.91,CuO,Cu2O,90.11,nanorod,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,18.0,82.0,carbon paper electrode,KHCO3,0.1,6.8,-1.0,0.48,H-cell,85.14824931275,1.0,0.0,0.9011,2.0989,21.718017223733103,-0.12154274186531665,2.556000105623388,1.5276172945992776,7.645217287303093,1.5777092225556073,H2,36.7
52,10.1016/j.jcis.2019.05.073,CuOx,Cu1O0.91,CuO,Cu2O,90.11,nanorod,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,18.0,82.0,carbon paper electrode,KHCO3,0.1,6.8,-0.8,0.48,H-cell,85.14824931275,1.0,0.0,0.9011,2.0989,21.718017223733103,-0.12154274186531665,2.556000105623388,1.5276172945992776,7.645217287303093,1.5777092225556073,H2,59.76
53,10.1016/j.jcis.2019.05.073,CuOx,Cu1O0.91,CuO,Cu2O,90.11,nanorod,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,18.0,82.0,carbon paper electrode,KHCO3,0.1,6.8,-0.6,0.48,H-cell,85.14824931275,1.0,0.0,0.9011,2.0989,21.718017223733103,-0.12154274186531665,2.556000105623388,1.5276172945992776,7.645217287303093,1.5777092225556073,H2,88.89
54,10.1038/s41467-018-06311-0,Cu,Cu,Cu,No,100.0,sphere,0.0,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.55,1.0,H-cell,62.9295975,0.0,0.0,0.0,1.0,17.964098032124472,-0.0025,1.5194805194805197,4.21948051948052,7.72638,1.35,H2,65.3
55,10.1038/s41467-018-06311-0,Cu,Cu,Cu,No,100.0,sphere,0.0,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.65,1.0,H-cell,62.9295975,0.0,0.0,0.0,1.0,17.964098032124472,-0.0025,1.5194805194805197,4.21948051948052,7.72638,1.35,H2,58.3
56,10.1038/s41467-018-06311-0,Cu,Cu,Cu,No,100.0,sphere,0.0,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.75,1.0,H-cell,62.9295975,0.0,0.0,0.0,1.0,17.964098032124472,-0.0025,1.5194805194805197,4.21948051948052,7.72638,1.35,H2,37.6
57,10.1038/s41467-018-06311-0,Cu,Cu,Cu,No,100.0,sphere,0.0,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.85,1.0,H-cell,62.9295975,0.0,0.0,0.0,1.0,17.964098032124472,-0.0025,1.5194805194805197,4.21948051948052,7.72638,1.35,H2,27.3
58,10.1038/s41467-018-06311-0,Cu,Cu,Cu,No,100.0,sphere,0.0,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.95,1.0,H-cell,62.9295975,0.0,0.0,0.0,1.0,17.964098032124472,-0.0025,1.5194805194805197,4.21948051948052,7.72638,1.35,H2,9.3
59,10.1038/s41467-018-06311-0,Cu,Cu,Cu,No,100.0,sphere,0.0,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.05,1.0,H-cell,62.9295975,0.0,0.0,0.0,1.0,17.964098032124472,-0.0025,1.5194805194805197,4.21948051948052,7.72638,1.35,H2,9.0
60,10.1038/s41467-018-06311-0,Cu,Cu,Cu,No,100.0,sphere,0.0,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.15,1.0,H-cell,62.9295975,0.0,0.0,0.0,1.0,17.964098032124472,-0.0025,1.5194805194805197,4.21948051948052,7.72638,1.35,H2,11.9
61,10.1038/s41467-018-06311-0,Cu,Cu,Cu,No,100.0,sphere,0.0,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.25,1.0,H-cell,62.9295975,0.0,0.0,0.0,1.0,17.964098032124472,-0.0025,1.5194805194805197,4.21948051948052,7.72638,1.35,H2,24.0
62,10.1038/s41467-018-06311-0,Cu,Cu,Cu,No,100.0,sphere,0.0,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.35,1.0,H-cell,62.9295975,0.0,0.0,0.0,1.0,17.964098032124472,-0.0025,1.5194805194805197,4.21948051948052,7.72638,1.35,H2,35.7
63,10.1038/s41467-018-06311-0,Cu,Cu,Cu,No,100.0,sphere,0.0,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.45,1.0,H-cell,62.9295975,0.0,0.0,0.0,1.0,17.964098032124472,-0.0025,1.5194805194805197,4.21948051948052,7.72638,1.35,H2,38.4
